X,Y,Z,Name,
-41.7923419,-16.299789,0,"1"
-41.7924109,-16.2992477,0,"4"
-41.792311,-16.2991754,0,"5"
-41.791914,-16.2990711,0,"7"
-41.7918311,-16.298311,0,"9"
-41.7921798,-16.2985504,0,"11"
-41.7925083,-16.297613,0,"14"
-41.7925405,-16.2974882,0,"16"
-41.7926751,-16.2986019,0,"22"
-41.7926,-16.2989302,0,"23"
-41.7929029,-16.2992772,0,"25"
-41.7929954,-16.2992746,0,"26"
-41.793328,-16.2993596,0,"27"
-41.7967418,-16.298773,0,"30"
-41.7966111,-16.2987825,0,"31"
-41.7958473,-16.2989494,0,"33"
-41.7957655,-16.2989726,0,"35"
-41.7957333,-16.2988323,0,"36"
-41.7956475,-16.2988439,0,"37"
-41.7955523,-16.298849,0,"38"
-41.7950641,-16.2990073,0,"41"
-41.7948402,-16.2990112,0,"42"
-41.7941253,-16.2989147,0,"44"
-41.7938998,-16.298739,0,"45"
-41.7963625,-16.2984257,0,"47"
-41.7969999,-16.298378,0,"48"
-41.7979423,-16.2982823,0,"53"
-41.7979959,-16.2984973,0,"54"
-41.7983741,-16.2983431,0,"55"
-41.7981959,-16.2979104,0,"57"
-41.7981131,-16.2980661,0,"58"
-41.797842,-16.2980406,0,"60"
-41.7970412,-16.2979155,0,"63"
-41.7972718,-16.2974895,0,"65"
-41.7975253,-16.2973028,0,"66"
-41.7973791,-16.2973195,0,"68"
-41.7976128,-16.2975209,0,"69"
-41.7916025,-16.2988292,0,"71"
-41.7983519,-16.2973858,0,"73"
-41.7985235,-16.2973742,0,"74"
-41.7985708,-16.2977579,0,"75"
-41.7989379,-16.2974285,0,"76"
-41.7984835,-16.2970511,0,"77"
-41.798389,-16.2970266,0,"78"
-41.7983072,-16.2970318,0,"79"
-41.7968536,-16.2958786,0,"89"
-41.7984185,-16.2968425,0,"80"
-41.7981854,-16.295942,0,"85"
-41.7972069,-16.2956211,0,"87"
-41.7968395,-16.2962982,0,"91"
-41.7964948,-16.2964645,0,"92"
-41.796392,-16.2975354,0,"95"
-41.7946298,-16.29882,0,"97"
-41.7941119,-16.2977226,0,"98"
-41.7924203,-16.3001191,0,"99"
-41.7920346,-16.299572,0,"100"
-41.7917497,-16.2998398,0,"101"
-41.7916063,-16.2988852,0,"105"
-41.7915607,-16.2987041,0,"107"
-41.7913072,-16.2985329,0,"109"
-41.791559,-16.2982843,0,"110"
-41.791217,-16.2981504,0,"111"
-41.7912834,-16.2979423,0,"112"
-41.7915778,-16.2973366,0,"115"
-41.7914329,-16.2971963,0,"116"
-41.7915068,-16.2955278,0,"117"
-41.7909274,-16.2953991,0,"118"
-41.7919781,-16.2962248,0,"122"
-41.792104,-16.2960346,0,"123"
-41.7921742,-16.2966077,0,"125"
-41.7922936,-16.2965601,0,"126"
-41.7923821,-16.2965704,0,"127"
-41.7928892,-16.2961894,0,"130"
-41.7932254,-16.2954306,0,"134"
-41.7937077,-16.2944549,0,"135"
-41.7938369,-16.2945952,0,"136"
-41.7940367,-16.2942052,0,"138"
-41.7941453,-16.2941279,0,"139"
-41.7942593,-16.2940468,0,"140"
-41.7936471,-16.2957896,0,"147"
-41.7936819,-16.2955789,0,"149"
-41.7936819,-16.2955184,0,"150"
-41.7936755,-16.2950094,0,"151"
-41.7942092,-16.2956749,0,"153"
-41.7942494,-16.2954895,0,"155"
-41.7940939,-16.2953389,0,"158"
-41.7941435,-16.29529,0,"159"
-41.7943406,-16.2952926,0,"162"
-41.7942213,-16.2950442,0,"163"
-41.7943916,-16.295115,0,"164"
-41.7947262,-16.2947164,0,"167"
-41.7946283,-16.2945555,0,"168"
-41.795445,-16.2946274,0,"172"
-41.7958905,-16.2945593,0,"173"
-41.796208,-16.2938838,0,"174"
-41.7963558,-16.2934795,0,"177"
-41.7963772,-16.2934177,0,"178"
-41.7964483,-16.2933096,0,"179"
-41.7964698,-16.2941617,0,"181"
-41.7955833,-16.2953592,0,"186"
-41.7956316,-16.2951854,0,"187"
-41.7953325,-16.29526,0,"188"
-41.7952105,-16.2952098,0,"190"
-41.7950069,-16.2949611,0,"192"
-41.7955962,-16.2956458,0,"199"
-41.7953847,-16.2932361,0,"201"
-41.7950394,-16.2934777,0,"203"
-41.7947747,-16.2936741,0,"204"
