X,Y,Z,Name,
-41.4599094,-15.7459274,0,"5"
-41.4627504,-15.7467359,0,"26"
-41.4624375,-15.7470439,0,"28"
-41.4637465,-15.7472452,0,"30"
-41.4638227,-15.7474776,0,"36"
-41.4637999,-15.7477409,0,"38"
-41.4636201,-15.7478584,0,"39"
-41.4638551,-15.7491287,0,"56"
-41.4634887,-15.7493737,0,"59"
-41.4637301,-15.7506322,0,"63"
-41.4648324,-15.7521846,0,"74"
-41.4652334,-15.7519658,0,"78"
-41.4649767,-15.751164,0,"84"
-41.4640602,-15.7510187,0,"96"
-41.4661872,-15.750647,0,"109"
-41.4668413,-15.7507877,0,"122"
-41.4652723,-15.7494553,0,"129"
-41.4655607,-15.7496502,0,"132"
-41.4657176,-15.7497109,0,"134"
-41.4631486,-15.7497762,0,"143"
-41.4603949,-15.7486874,0,"156"
-41.4588995,-15.7494402,0,"161"
-41.4591476,-15.7496004,0,"165"
-41.4591824,-15.7501169,0,"178"
-41.4585327,-15.7503074,0,"186"
-41.4588342,-15.7482422,0,"196"
-41.458727,-15.747633,0,"199"
-41.4585701,-15.7477453,0,"200"
-41.4582148,-15.7481714,0,"201"
-41.4575401,-15.7469757,0,"208"
-41.457575,-15.7467576,0,"209"
-41.4610027,-15.747284,0,"211"
-41.4565612,-15.7456011,0,"216"
-41.4563761,-15.7456979,0,"217"
-41.4559593,-15.7441049,0,"220"
-41.4563251,-15.7442558,0,"221"
-41.4560267,-15.7446805,0,"230"
