X,Y,Z,Name,
-41.4816122,-16.2232872,0,"5"
-41.4804838,-16.2246795,0,"6"
-41.480465,-16.2247413,0,"7"
-41.4796174,-16.2252525,0,"9"
-41.4794396,-16.2249991,0,"11"
-41.4759591,-16.223998,0,"13"
-41.4757923,-16.2235414,0,"15"
-41.4746229,-16.222571,0,"20"
-41.4747032,-16.2226274,0,"22"
-41.4744444,-16.222648,0,"25"
-41.473975,-16.221999,0,"32"
-41.4737832,-16.2218561,0,"33"
