X,Y,Z,Name,
-41.7921608,-16.2990467,0,"6"
-41.7919679,-16.2986644,0,"8"
-41.7920162,-16.2984526,0,"10"
-41.7922254,-16.2981681,0,"12"
-41.7918308,-16.29844,0,"19"
-41.7928621,-16.2982738,0,"21"
-41.7926185,-16.2995179,0,"24"
-41.7935989,-16.2994046,0,"28"
-41.7969709,-16.2989126,0,"29"
-41.7961192,-16.2988082,0,"32"
-41.7958098,-16.2988245,0,"34"
-41.7952693,-16.2988747,0,"39"
-41.7951446,-16.2990189,0,"40"
-41.7953486,-16.2984102,0,"46"
-41.7970164,-16.2985176,0,"49"
-41.7972095,-16.2987377,0,"50"
-41.7978551,-16.2982733,0,"52"
-41.7983849,-16.2979155,0,"56"
-41.798038,-16.2978821,0,"59"
-41.7916495,-16.2990699,0,"67"
-41.797796,-16.2986594,0,"70"
-41.7982433,-16.2973858,0,"72"
-41.7974368,-16.29624,0,"81"
-41.7972048,-16.2958899,0,"82"
-41.7978324,-16.2957097,0,"83"
-41.796557,-16.2975843,0,"93"
-41.796396,-16.2978379,0,"94"
-41.794898,-16.2981931,0,"96"
-41.7919289,-16.2994301,0,"102"
-41.7919545,-16.2994777,0,"103"
-41.7914199,-16.2988612,0,"106"
-41.7915396,-16.2975997,0,"113"
-41.791563,-16.2974864,0,"114"
-41.7939401,-16.2942914,0,"137"
-41.7944685,-16.2942631,0,"142"
-41.7943907,-16.2939526,0,"143"
-41.7947368,-16.2940646,0,"144"
-41.7936752,-16.2956325,0,"148"
-41.7940054,-16.2956311,0,"154"
-41.7940845,-16.29542,0,"157"
-41.7942079,-16.2951317,0,"161"
-41.7943695,-16.294692,0,"165"
-41.7940047,-16.2947975,0,"166"
-41.7965999,-16.2932581,0,"180"
-41.7963491,-16.2939622,0,"182"
-41.7962176,-16.2943394,0,"183"
-41.79605,-16.2949396,0,"184"
-41.7959521,-16.2949241,0,"185"
-41.7950495,-16.2951395,0,"191"
-41.7948821,-16.295077,0,"193"
-41.7947842,-16.2950255,0,"194"
-41.7963936,-16.2954992,0,"196"
-41.7961555,-16.2956571,0,"197"
-41.7958229,-16.295818,0,"198"
