X,Y,Z,Name,
-41.2801081,-15.9947142,0,"17"
-41.2807419,-15.9902695,0,"23"
-41.2805689,-15.9900375,0,"25"
-41.2805703,-15.9899395,0,"26"
-41.2796714,-16.010061,0,"40"
-41.2795901,-16.0094732,0,"42"
-41.2819102,-16.0065313,0,"46"
-41.2820063,-16.0065597,0,"47"
-41.2822664,-16.0064643,0,"48"
-41.2827525,-16.0067377,0,"49"
-41.2828679,-16.0067596,0,"50"
-41.2837591,-16.0067915,0,"53"
-41.2810552,-16.0101227,0,"63"
-41.2829789,-16.0098621,0,"65"
-41.2834991,-15.9904678,0,"69"
-41.2826009,-15.9906936,0,"71"
-41.2839923,-15.9900349,0,"81"
-41.2838184,-15.9893449,0,"87"
-41.2839377,-15.9888872,0,"89"
-41.2830407,-15.9889305,0,"96"
-41.2829267,-15.988777,0,"97"
-41.2828972,-15.9889704,0,"100"
-41.282055,-15.9890877,0,"104"
-41.2820255,-15.9889408,0,"105"
-41.2815754,-15.9892529,0,"107"
-41.2825013,-15.9897731,0,"110"
-41.2823001,-15.9896034,0,"111"
-41.2827369,-15.9895191,0,"113"
-41.282855,-15.9893257,0,"114"
-41.2829684,-15.9893587,0,"115"
-41.283305,-15.9891491,0,"117"
-41.2833989,-15.9894096,0,"119"
-41.2834391,-15.9895436,0,"121"
-41.2832749,-15.9900275,0,"124"
-41.2832507,-15.9901873,0,"125"
-41.2847662,-15.9894432,0,"128"
-41.2670299,-15.9961062,0,"138"
-41.2670621,-15.9962493,0,"139"
-41.2668985,-15.9963279,0,"141"
-41.2662017,-15.9965581,0,"145"
-41.268138,-15.9962506,0,"148"
-41.2689946,-15.9979091,0,"150"
-41.2692668,-15.9982972,0,"152"
-41.26877,-15.9984762,0,"157"
-41.2677214,-15.9966703,0,"158"
-41.2678569,-15.9965286,0,"159"
-41.2678595,-15.9969644,0,"160"
-41.2678247,-15.9969051,0,"161"
-41.2673901,-15.9968715,0,"163"
-41.2675791,-15.9980477,0,"168"
-41.267626,-15.9981018,0,"169"
-41.2669743,-15.9977536,0,"170"
-41.2696761,-15.998472,0,"172"
-41.2688854,-15.9960327,0,"174"
-41.2689377,-15.9967391,0,"176"
-41.271838,-15.9899914,0,"179"
-41.2719546,-15.989856,0,"180"
-41.2720602,-15.9892516,0,"190"
-41.2723531,-15.9896801,0,"193"
-41.2724899,-15.9895692,0,"194"
-41.2727351,-15.9895309,0,"195"
-41.2719416,-15.9939205,0,"200"
-41.2720663,-15.9940869,0,"201"
-41.2719805,-15.9939657,0,"202"
-41.2727503,-15.9948668,0,"203"
-41.2731763,-15.9953695,0,"208"
-41.2730341,-15.9899833,0,"209"
-41.2729041,-15.989875,0,"210"
-41.272499,-15.9902669,0,"213"
-41.2704428,-15.9933832,0,"219"
-41.2704924,-15.9937256,0,"221"
-41.2706165,-15.9959856,0,"224"
-41.2694182,-15.9949321,0,"227"
-41.269809,-15.9932394,0,"228"
-41.2699887,-15.993556,0,"230"
-41.2693025,-15.9941408,0,"232"
-41.2713379,-15.9922541,0,"233"
-41.2727568,-15.9955775,0,"237"
-41.2706221,-15.9955724,0,"241"
-41.2719193,-15.9960144,0,"245"
-41.2717286,-15.9968059,0,"248"
-41.2696949,-15.9969046,0,"249"
-41.2692899,-15.9970747,0,"250"
-41.2715799,-15.9973829,0,"258"
-41.2718186,-15.9974731,0,"259"
-41.27265,-15.9975207,0,"264"
-41.2719621,-15.9972911,0,"268"
-41.2719111,-15.9979344,0,"270"
-41.272391,-15.9980764,0,"272"
-41.2728675,-15.9973879,0,"275"
-41.2734281,-15.9973609,0,"276"
-41.2716343,-15.9891923,0,"278"
-41.2741397,-15.9975576,0,"279"
-41.2759688,-15.9961504,0,"281"
-41.2680057,-16.0118367,0,"289"
-41.2678421,-16.0119913,0,"293"
-41.2677267,-16.0120312,0,"296"
-41.2676851,-16.0120519,0,"297"
-41.2676261,-16.0120686,0,"298"
-41.2675336,-16.0119565,0,"299"
-41.2671113,-16.0117561,0,"306"
-41.2673581,-16.0117059,0,"313"
-41.2674131,-16.0115447,0,"314"
-41.2674667,-16.0115615,0,"316"
-41.2675807,-16.0116685,0,"319"
-41.2678074,-16.0116569,0,"323"
-41.2679656,-16.0116221,0,"325"
-41.2680662,-16.01147,0,"326"
-41.2680233,-16.0116143,0,"327"
-41.2681949,-16.0115885,0,"331"
-41.2682566,-16.0115654,0,"332"
-41.2687414,-16.0115221,0,"343"
-41.2688125,-16.0114795,0,"344"
-41.2689211,-16.0114538,0,"346"
-41.2689598,-16.0113078,0,"347"
-41.2808391,-15.9964157,0,"348"
-41.2695016,-16.0113078,0,"360"
-41.2696544,-16.0112524,0,"364"
-41.2698033,-16.0113646,0,"366"
-41.2698342,-16.0113401,0,"367"
-41.2698744,-16.0113272,0,"368"
-41.2699841,-16.0111806,0,"371"
-41.270027,-16.0111677,0,"372"
-41.2701195,-16.0111213,0,"373"
-41.2704561,-16.0111496,0,"377"
-41.2704883,-16.0109846,0,"379"
-41.2705487,-16.0109627,0,"380"
-41.2706787,-16.0110877,0,"383"
-41.270617,-16.010946,0,"384"
-41.2709587,-16.0109888,0,"389"
-41.2714405,-16.0108549,0,"397"
-41.2717449,-16.010762,0,"401"
-41.2718683,-16.0107337,0,"403"
-41.2719259,-16.0107182,0,"406"
-41.2722301,-16.0106689,0,"415"
-41.2723414,-16.0106418,0,"416"
-41.2722864,-16.0105013,0,"417"
-41.2724916,-16.0106341,0,"421"
-41.2725788,-16.0104562,0,"422"
-41.2735228,-16.0104144,0,"429"
-41.2734624,-16.0104286,0,"430"
-41.2779125,-15.9944839,0,"433"
-41.2736856,-16.0103597,0,"440"
-41.2740102,-16.0102676,0,"443"
-41.274144,-16.0102367,0,"445"
-41.2739951,-16.0099776,0,"449"
-41.2741587,-16.0099131,0,"452"
-41.2699965,-16.0099868,0,"488"
-41.2724375,-15.9888195,0,"489"
-41.2760087,-15.9919806,0,"498"
-41.2753797,-15.9919909,0,"501"
-41.2764054,-15.9925587,0,"504"
-41.2758688,-15.9926106,0,"509"
-41.2779781,-15.9919349,0,"518"
-41.2779946,-15.992173,0,"520"
-41.2772898,-15.9928522,0,"527"
-41.2783828,-15.99237,0,"534"
-41.2770203,-15.9926298,0,"541"
-41.2776364,-15.9917583,0,"549"
-41.2733585,-15.9932533,0,"556"
-41.2725515,-15.9917743,0,"557"
-41.2742249,-15.9953064,0,"561"
-41.2741994,-15.9951517,0,"562"
-41.2741887,-15.9949982,0,"563"
-41.2749346,-15.9948395,0,"564"
-41.2785485,-15.9931026,0,"566"
-41.278126,-15.9934057,0,"569"
-41.2787142,-15.9955156,0,"584"
-41.2786872,-15.9953417,0,"586"
-41.2775495,-15.9951344,0,"596"
-41.2761875,-15.9960014,0,"598"
-41.2774947,-15.9963029,0,"600"
-41.2761242,-15.9969062,0,"601"
-41.2757406,-15.9971305,0,"602"
-41.2733593,-15.9983187,0,"603"
-41.2761957,-15.9973022,0,"605"
-41.2751698,-15.9979411,0,"606"
-41.2764756,-15.9986994,0,"607"
-41.2771649,-15.997378,0,"608"
-41.2772991,-15.9968817,0,"609"
-41.2848897,-15.9889043,0,"612"
-41.2842922,-15.9893812,0,"614"
-41.2843525,-15.9896231,0,"615"
-41.2846081,-15.9898788,0,"616"
